cluster_label,scene_rank,similarity,episode,episode_num,scene_number,is_continuation,scene_text,size,likes_total
50,1,0.5715104341506958,ep63,63,1002,False,"（碎玉轩）
眉庄：景仁宫到现在都没有消息，温大人也还没有回来，采月，你快出去打听打听，看是怎么回事啊？
宝鹊（入）：娘娘，不好了，景仁宫乱成一团，熹贵妃受了好大的委屈，安嫔娘娘让奴婢来给您报个信。
眉庄：你说什么，熹贵妃受了好大的委屈？受了什么委屈？
宝鹊：还不是祺贵人闹起来，说六阿哥是贵妃和温太医生的。（眉庄气急）奴婢先告退。
眉庄：准备好轿辇，立刻去景仁宫。
采月：小主断不能去，如果真按宝鹊所",76,2516
50,2,0.5707254409790039,ep63,63,996,True,"（景仁宫）
静白：贫尼甘露寺静白，见过皇上、皇后娘娘。熹贵妃安好，许久不见，不知熹贵妃还记得故人吗？
甄嬛：静白师父？能劳动大驾进宫，想必是挨的板子已经好了。
静白：熹贵妃赏的一顿板子，倒是教会了贫尼说实话。
甄嬛：但愿如此。
文鸳：静白师父有什么话赶紧回了，也不耽误师父清修。
静白：是。熹贵妃娘娘初来甘露寺时，素不理睬众人，咱们这些人也只得敬而远之了，那时宫中常有一位年长的姑姑前来探望娘娘，除此",76,2516
50,3,0.5599676966667175,ep56,56,899,False,"（寿康宫，眉嬛入）
眉庄：太后怎么先喝上药了，应该臣妾来喂您才是啊。
太后：你来得正好，除了你孙姑姑，也就你伺候得最叫哀家舒坦。
甄嬛：臣妾拜见太后，愿太后凤体康健、福泽万年。
太后：回来了？永寿宫住得还习惯？
甄嬛：永寿宫太过奢华，臣妾很是不安。
太后：虽然奢华，皇帝要宠着你，也不算什么。这药喝得哀家舌头发苦，去倒掉也罢。
眉庄：臣妾就说太后越活越年轻，太后还不信，非说臣妾哄您，如今这怕苦不肯吃",76,2516
51,1,0.6617692112922668,ep63,63,1002,False,"（碎玉轩）
眉庄：景仁宫到现在都没有消息，温大人也还没有回来，采月，你快出去打听打听，看是怎么回事啊？
宝鹊（入）：娘娘，不好了，景仁宫乱成一团，熹贵妃受了好大的委屈，安嫔娘娘让奴婢来给您报个信。
眉庄：你说什么，熹贵妃受了好大的委屈？受了什么委屈？
宝鹊：还不是祺贵人闹起来，说六阿哥是贵妃和温太医生的。（眉庄气急）奴婢先告退。
眉庄：准备好轿辇，立刻去景仁宫。
采月：小主断不能去，如果真按宝鹊所",27,7232
51,2,0.6339564323425293,ep56,56,899,False,"（寿康宫，眉嬛入）
眉庄：太后怎么先喝上药了，应该臣妾来喂您才是啊。
太后：你来得正好，除了你孙姑姑，也就你伺候得最叫哀家舒坦。
甄嬛：臣妾拜见太后，愿太后凤体康健、福泽万年。
太后：回来了？永寿宫住得还习惯？
甄嬛：永寿宫太过奢华，臣妾很是不安。
太后：虽然奢华，皇帝要宠着你，也不算什么。这药喝得哀家舌头发苦，去倒掉也罢。
眉庄：臣妾就说太后越活越年轻，太后还不信，非说臣妾哄您，如今这怕苦不肯吃",27,7232
51,3,0.6232346892356873,ep63,63,996,True,"（景仁宫）
甄嬛：斐雯，你在宫里这些日子，本宫倒没瞧出你有这份心胸。
斐雯：奴婢伺候娘娘，有什么心胸都牵挂在娘娘身上，但是奴婢在宫里当差，只能对皇上一人尽忠，若有得罪还请娘娘恕罪。
甄嬛：你对皇上尽忠也算得罪本宫的话，岂非要置本宫于不忠不义之地了？容臣妾问她几句话。斐雯，无论今日之事结局如何，你都不能再回永寿宫再伺候本宫了。
斐雯：只要是在宫里伺候，无论服侍哪位小主，奴婢都会赴汤蹈火在所不辞。
甄",27,7232
52,1,0.589545488357544,ep76,76,1179,False,"（勤政殿，皇帝躺着）
皇帝：渴了，喝点水。
澜依：好，皇上也该到了服用金丹的时候了，（喂丹丸）来，让臣妾伺候您服用。来，让臣妾扶着您。
皇帝：朕记得你刚入宫的时候性子孤傲冷淡，现在是是越来越柔情似水了。
澜依：皇上难道没有听说过“温柔刀，刀刀割人性命”吗？
甄嬛（入）：皇上万福金安。
（澜依使个眼色，出）
甄嬛：皇上气色倒好多了。
皇帝：夏刈呢？
甄嬛：药熬好了，皇上怎么先喝参汤了？
皇帝：夏刈。",29,296
52,2,0.5747833251953125,ep76,76,1181,False,"（弘历登基，百官朝拜）
弘历：朕今日登基，当行仁孝之道，尊先帝世宗遗命，追尊嫡母纯元皇后为孝敬皇太后，尊生母熹贵妃为圣母皇太后，福晋富察氏为皇后，侧福晋乌拉那拉氏为娴妃，册礼追封之事皆由礼部郑重相待。
百官：皇上仁孝，福泽万民！",29,296
52,3,0.5521971583366394,ep76,76,1186,False,"（凝晖堂）
甄嬛：一转眼秋天了，春禧殿里挪回来的合欢还是郁郁葱葱的。
槿汐：本就长在这儿，热土难离呀。
（弘曕在读书：遗我一端绮，相去万余里……）
甄嬛：许多年前，允礼或许也是如此，临风窗下，吟诵他原本应该平安闲逸的人生。
槿汐：看见六贝勒如此，太后也可以欣慰了。
甄嬛：弘曕。
弘曕：给皇额娘请安。
甄嬛：来，起来。
弘曕：皇额娘为什么哭了？
甄嬛：皇额娘也不知道。你的几位皇叔里，属你十七叔学识最",29,296
53,1,0.6068627834320068,ep76,76,1179,False,"（勤政殿，皇帝躺着）
皇帝：渴了，喝点水。
澜依：好，皇上也该到了服用金丹的时候了，（喂丹丸）来，让臣妾伺候您服用。来，让臣妾扶着您。
皇帝：朕记得你刚入宫的时候性子孤傲冷淡，现在是是越来越柔情似水了。
澜依：皇上难道没有听说过“温柔刀，刀刀割人性命”吗？
甄嬛（入）：皇上万福金安。
（澜依使个眼色，出）
甄嬛：皇上气色倒好多了。
皇帝：夏刈呢？
甄嬛：药熬好了，皇上怎么先喝参汤了？
皇帝：夏刈。",47,1208
53,2,0.569989800453186,ep56,56,894,False,"（景仁宫内室）
甄嬛：给皇后娘娘请安，恭祝娘娘凤体康健、千岁金安。
皇后：起来坐吧。
甄嬛：谢娘娘。
皇后：剪秋，看茶。今儿个也不是初一十五的大日子，熹妃这样早就来了。
甄嬛：本该昨日一回宫就来的，因而今日特来向娘娘请罪。
皇后：你有孕在身，又刚从甘露寺回来，是应该好好地歇息一下，反正日后都要见的，请安也不急在一时。
甄嬛：皇后关怀，臣妾也不敢太放肆。臣妾在外，不敢忘了皇后恩德，因此日日祝祷，奉了",47,1208
53,3,0.5566071271896362,ep56,56,899,False,"（寿康宫，眉嬛入）
眉庄：太后怎么先喝上药了，应该臣妾来喂您才是啊。
太后：你来得正好，除了你孙姑姑，也就你伺候得最叫哀家舒坦。
甄嬛：臣妾拜见太后，愿太后凤体康健、福泽万年。
太后：回来了？永寿宫住得还习惯？
甄嬛：永寿宫太过奢华，臣妾很是不安。
太后：虽然奢华，皇帝要宠着你，也不算什么。这药喝得哀家舌头发苦，去倒掉也罢。
眉庄：臣妾就说太后越活越年轻，太后还不信，非说臣妾哄您，如今这怕苦不肯吃",47,1208
54,1,0.6444467306137085,ep76,76,1187,False,"（寿康宫）
甄嬛：这个时候皇帝怎么急着过来了？
弘历：今日慎郡王上书，说膝下唯有一女，王嗣无继，希望以果亲王之子入继。
甄嬛：元澈养在慎郡王府多年，不如就继嗣慎郡王府也好。
弘历：只是如此一来，果亲王一脉岂非无嗣？
甄嬛：皇帝意下如何？
弘历：到时候再挑好的继承果亲王后嗣就是。这几日儿子读书，有些困惑之处，想请教皇额娘。
甄嬛：你说。
弘历：儿子读《郑伯克段于鄢》，见郑国之祸皆因姜氏宠爱幼子、苛待",49,1595
54,2,0.5847912430763245,ep76,76,1186,False,"（凝晖堂）
甄嬛：一转眼秋天了，春禧殿里挪回来的合欢还是郁郁葱葱的。
槿汐：本就长在这儿，热土难离呀。
（弘曕在读书：遗我一端绮，相去万余里……）
甄嬛：许多年前，允礼或许也是如此，临风窗下，吟诵他原本应该平安闲逸的人生。
槿汐：看见六贝勒如此，太后也可以欣慰了。
甄嬛：弘曕。
弘曕：给皇额娘请安。
甄嬛：来，起来。
弘曕：皇额娘为什么哭了？
甄嬛：皇额娘也不知道。你的几位皇叔里，属你十七叔学识最",49,1595
54,3,0.5831053853034973,ep63,63,1002,False,"（碎玉轩）
眉庄：景仁宫到现在都没有消息，温大人也还没有回来，采月，你快出去打听打听，看是怎么回事啊？
宝鹊（入）：娘娘，不好了，景仁宫乱成一团，熹贵妃受了好大的委屈，安嫔娘娘让奴婢来给您报个信。
眉庄：你说什么，熹贵妃受了好大的委屈？受了什么委屈？
宝鹊：还不是祺贵人闹起来，说六阿哥是贵妃和温太医生的。（眉庄气急）奴婢先告退。
眉庄：准备好轿辇，立刻去景仁宫。
采月：小主断不能去，如果真按宝鹊所",49,1595
55,1,0.6707808971405029,ep76,76,1187,False,"（寿康宫）
甄嬛：这个时候皇帝怎么急着过来了？
弘历：今日慎郡王上书，说膝下唯有一女，王嗣无继，希望以果亲王之子入继。
甄嬛：元澈养在慎郡王府多年，不如就继嗣慎郡王府也好。
弘历：只是如此一来，果亲王一脉岂非无嗣？
甄嬛：皇帝意下如何？
弘历：到时候再挑好的继承果亲王后嗣就是。这几日儿子读书，有些困惑之处，想请教皇额娘。
甄嬛：你说。
弘历：儿子读《郑伯克段于鄢》，见郑国之祸皆因姜氏宠爱幼子、苛待",94,4828
55,2,0.6554927825927734,ep76,76,1179,False,"（勤政殿，皇帝躺着）
皇帝：渴了，喝点水。
澜依：好，皇上也该到了服用金丹的时候了，（喂丹丸）来，让臣妾伺候您服用。来，让臣妾扶着您。
皇帝：朕记得你刚入宫的时候性子孤傲冷淡，现在是是越来越柔情似水了。
澜依：皇上难道没有听说过“温柔刀，刀刀割人性命”吗？
甄嬛（入）：皇上万福金安。
（澜依使个眼色，出）
甄嬛：皇上气色倒好多了。
皇帝：夏刈呢？
甄嬛：药熬好了，皇上怎么先喝参汤了？
皇帝：夏刈。",94,4828
55,3,0.6400179266929626,ep76,76,1180,False,"（皇帝葬礼）
允禧：国不可一日无君，请熹贵妃上位。
恒亲王：熹贵妃本是有皇子之人，这储位之事岂是她说了算？
允禧：先帝在时熹贵妃掌六宫大权，位同副后，自然可说。
甄嬛：国家大事，深宫妇人怎么懂得？只是先帝在时多番提起储位之事，临终也有吩咐，本宫一直不敢妄言，今日诸位亲王都在，本宫只得据实相告。
恒亲王：你别当我不晓得，立黄口小儿为国君，怎能服众啊？
允禧：世祖六岁登基，圣祖八岁登基，天威所在，怎不",94,4828
56,1,0.5966936945915222,ep56,56,894,False,"（景仁宫内室）
甄嬛：给皇后娘娘请安，恭祝娘娘凤体康健、千岁金安。
皇后：起来坐吧。
甄嬛：谢娘娘。
皇后：剪秋，看茶。今儿个也不是初一十五的大日子，熹妃这样早就来了。
甄嬛：本该昨日一回宫就来的，因而今日特来向娘娘请罪。
皇后：你有孕在身，又刚从甘露寺回来，是应该好好地歇息一下，反正日后都要见的，请安也不急在一时。
甄嬛：皇后关怀，臣妾也不敢太放肆。臣妾在外，不敢忘了皇后恩德，因此日日祝祷，奉了",187,9848
56,2,0.586487889289856,ep76,76,1179,False,"（勤政殿，皇帝躺着）
皇帝：渴了，喝点水。
澜依：好，皇上也该到了服用金丹的时候了，（喂丹丸）来，让臣妾伺候您服用。来，让臣妾扶着您。
皇帝：朕记得你刚入宫的时候性子孤傲冷淡，现在是是越来越柔情似水了。
澜依：皇上难道没有听说过“温柔刀，刀刀割人性命”吗？
甄嬛（入）：皇上万福金安。
（澜依使个眼色，出）
甄嬛：皇上气色倒好多了。
皇帝：夏刈呢？
甄嬛：药熬好了，皇上怎么先喝参汤了？
皇帝：夏刈。",187,9848
56,3,0.5761788487434387,ep76,76,1184,False,"（景仁宫）
众：给皇太后请安。
甄嬛：景仁宫一切如旧，似乎还是昔年景象。
小允子：时移世易，人事早已不同。
甄嬛：皇后还似从前一样盯着那些鸽子看吗？
丫鬟：早些年是，先帝驾崩后皇后日夜痛哭，眼睛不大好了，便不再成天望着这些乱飞的鸽子。依太后娘娘的吩咐，这些鸽子老了就再养，总是要活蹦乱跳爱飞的那些。
小允子：乌拉那拉氏怎么不来迎接太后？
甄嬛：她是皇后，我是妃妾，自然该是我去拜见她。人在哪儿？
（甄",187,9848
57,1,0.6211347579956055,ep56,56,894,False,"（景仁宫内室）
甄嬛：给皇后娘娘请安，恭祝娘娘凤体康健、千岁金安。
皇后：起来坐吧。
甄嬛：谢娘娘。
皇后：剪秋，看茶。今儿个也不是初一十五的大日子，熹妃这样早就来了。
甄嬛：本该昨日一回宫就来的，因而今日特来向娘娘请罪。
皇后：你有孕在身，又刚从甘露寺回来，是应该好好地歇息一下，反正日后都要见的，请安也不急在一时。
甄嬛：皇后关怀，臣妾也不敢太放肆。臣妾在外，不敢忘了皇后恩德，因此日日祝祷，奉了",28,1875
57,2,0.6177923679351807,ep63,63,1001,False,"（玉娆赶路撞上允禧）
允禧：这样匆匆忙忙的出什么事了？
玉娆：别拦着我，姐姐出事了，我要去救人，走。
允禧：宫里怎么了？",28,1875
57,3,0.6101621389389038,ep76,76,1179,False,"（勤政殿，皇帝躺着）
皇帝：渴了，喝点水。
澜依：好，皇上也该到了服用金丹的时候了，（喂丹丸）来，让臣妾伺候您服用。来，让臣妾扶着您。
皇帝：朕记得你刚入宫的时候性子孤傲冷淡，现在是是越来越柔情似水了。
澜依：皇上难道没有听说过“温柔刀，刀刀割人性命”吗？
甄嬛（入）：皇上万福金安。
（澜依使个眼色，出）
甄嬛：皇上气色倒好多了。
皇帝：夏刈呢？
甄嬛：药熬好了，皇上怎么先喝参汤了？
皇帝：夏刈。",28,1875
58,1,0.4859952926635742,ep76,76,1182,False,（叶澜依割腕自尽）,26,63
58,2,0.44114819169044495,ep76,76,1179,False,"（勤政殿，皇帝躺着）
皇帝：渴了，喝点水。
澜依：好，皇上也该到了服用金丹的时候了，（喂丹丸）来，让臣妾伺候您服用。来，让臣妾扶着您。
皇帝：朕记得你刚入宫的时候性子孤傲冷淡，现在是是越来越柔情似水了。
澜依：皇上难道没有听说过“温柔刀，刀刀割人性命”吗？
甄嬛（入）：皇上万福金安。
（澜依使个眼色，出）
甄嬛：皇上气色倒好多了。
皇帝：夏刈呢？
甄嬛：药熬好了，皇上怎么先喝参汤了？
皇帝：夏刈。",26,63
58,3,0.42328768968582153,ep56,56,894,False,"（景仁宫内室）
甄嬛：给皇后娘娘请安，恭祝娘娘凤体康健、千岁金安。
皇后：起来坐吧。
甄嬛：谢娘娘。
皇后：剪秋，看茶。今儿个也不是初一十五的大日子，熹妃这样早就来了。
甄嬛：本该昨日一回宫就来的，因而今日特来向娘娘请罪。
皇后：你有孕在身，又刚从甘露寺回来，是应该好好地歇息一下，反正日后都要见的，请安也不急在一时。
甄嬛：皇后关怀，臣妾也不敢太放肆。臣妾在外，不敢忘了皇后恩德，因此日日祝祷，奉了",26,63
